Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int",IV,Delta,Gamma,Theta,Vega,Rho,Theo,Price~,Strike,Bid,Ask
2026-01-07,3.82,3.82,3.82,3.82,0,0.00%,0,71,18.32%,-0.7717480724,0.073829895668358,-0.0013622699,0.066371192199835,-0.0731616261,3.6600032057408,28.59,32,1.72,5.6
2026-01-06,3.82,3.82,3.82,3.82,0,0.00%,0,71,18.94%,-0.767588887,0.072405775900149,-0.0014314791,0.067486649475466,-0.0757190853,3.7950033734119,28.47,32,1.74,5.85
2026-01-05,3.82,3.82,3.82,3.82,0,0.00%,0,71,15.54%,-0.852095636,0.065634905018316,-0.000700858,0.047554119230184,-0.0531327926,3.5500036617886,28.53,32,2.55,4.55
2026-01-02,3.82,3.82,3.82,3.82,0,0.00%,0,71,16.57%,-0.8261196378,0.068332877509064,-0.0009087818,0.054037168161669,-0.0595565606,3.6200035685617,28.51,32,1.64,5.6
2025-12-31,3.82,3.82,3.82,3.82,0,0.00%,0,71,0.00%,0,0,0,0,0,0,28.82,32,1.34,4.95
2025-12-30,3.82,3.82,3.82,3.82,0,0.00%,0,71,17.86%,-0.7350115263,0.99788516836038,-0.0014464998,0.074869860210927,-0.0809187324,3.3750073898609,28.94,32,1.3,5.45
2025-12-29,3.82,3.82,3.82,3.82,0,0.00%,0,71,0.00%,0,0,0,0,0,0,28.79,32,1.35,3.95
2025-12-26,3.82,3.82,3.82,3.82,0,0.00%,0,71,16.97%,-0.7749952,0.076980717325339,-0.0011649245,0.066804254918816,-0.0716806607,3.4200044744118,28.8,32,1.34,5.5
2025-12-24,3.82,3.82,3.82,3.82,0,0.00%,0,71,0.00%,0,0,0,0,0,0,29.23,32,1.09,3.4
2025-12-23,3.82,3.82,3.82,3.82,0,0.00%,0,71,17.64%,-0.7096765397,0.083421066808926,-0.0014947249,0.081136166951404,-0.087088839,3.21500375761,29.15,32,1.28,5.15
2025-12-22,3.82,3.82,3.82,3.82,0,0.00%,0,71,0.00%,0,0,0,0,0,0,28.75,32,1.55,4.05
2025-12-19,3.82,3.82,3.82,3.82,0,0.00%,0,71,0.00%,0,0,0,0,0,0,27.77,32,2.33,6.1
2025-12-18,3.82,3.82,3.82,3.82,0,0.00%,0,80,18.51%,-0.8591025274,0.59977166519234,-0.0008148026,0.045989958168004,-0.0565330458,4.4900023732405,27.61,32,2.53,6.45
2025-12-17,3.82,3.82,3.82,3.82,0,0.00%,0,80,0.00%,0,0,0,0,0,0,28.21,32,1.79,5.45
2025-12-16,3.82,3.82,3.82,3.82,0,0.00%,0,80,15.76%,-0.7826400357,0.079909628081851,-0.0009657789,0.06659520378586,-0.0721393102,3.2749999999964,28.9,32,1.2,5.35
2025-12-15,3.82,3.82,3.82,3.82,0,0.00%,0,80,16.38%,-0.6725312893,0.091219724847286,-0.0014872058,0.08807800654991,-0.0864472418,2.7350069747457,29.71,32,0.72,4.75
2025-12-12,2.5,2.6,2.5,2.55,0,0.00%,69,N/A,16.37%,-0.646080667,0.092578613623854,-0.0015703225,0.091566488054575,-0.0845463232,2.550006876771,29.98,32,0.47,4.6
"Downloaded from Barchart.com as of 03-14-2026 09:02pm CDT"
